date,fund_id,nav
2024-05-01,DEMO-HS01,0.9675148727
2024-05-02,DEMO-HS01,0.9517131774
2024-05-03,DEMO-HS01,0.9247136104
2024-05-06,DEMO-HS01,0.9105392992
2024-05-07,DEMO-HS01,0.9364948919
2024-05-08,DEMO-HS01,0.9556818117
2024-05-09,DEMO-HS01,0.9532163249
2024-05-10,DEMO-HS01,0.9289204019
2024-05-13,DEMO-HS01,0.9371039760
2024-05-14,DEMO-HS01,0.9444094429
2024-05-15,DEMO-HS01,0.9429471766
2024-05-16,DEMO-HS01,0.9292834906
2024-05-17,DEMO-HS01,0.9198965091
2024-05-20,DEMO-HS01,0.9044212829
2024-05-21,DEMO-HS01,0.8983385692
2024-05-22,DEMO-HS01,0.8935696851
2024-05-23,DEMO-HS01,0.8910579253
2024-05-24,DEMO-HS01,0.8845994570
2024-05-27,DEMO-HS01,0.8940187959
2024-05-28,DEMO-HS01,0.8743592664
2024-05-29,DEMO-HS01,0.8713983398
2024-05-30,DEMO-HS01,0.8633263034
2024-05-31,DEMO-HS01,0.8455003966
2024-06-03,DEMO-HS01,0.8288748395
2024-06-04,DEMO-HS01,0.8169484410
2024-06-05,DEMO-HS01,0.8369126822
2024-06-06,DEMO-HS01,0.8310305771
2024-06-07,DEMO-HS01,0.8510912085
2024-06-10,DEMO-HS01,0.8680624051
2024-06-11,DEMO-HS01,0.8758431618
2024-06-12,DEMO-HS01,0.8722662778
2024-06-13,DEMO-HS01,0.8697241571
2024-06-14,DEMO-HS01,0.8598172099
2024-06-17,DEMO-HS01,0.8425710675
2024-06-18,DEMO-HS01,0.8456144129
2024-06-19,DEMO-HS01,0.8069167965
2024-06-20,DEMO-HS01,0.7884182881
2024-06-21,DEMO-HS01,0.7726544380
2024-06-24,DEMO-HS01,0.7718718483
2024-06-25,DEMO-HS01,0.7495143773
2024-06-26,DEMO-HS01,0.7447921594
2024-06-27,DEMO-HS01,0.7452386342
2024-06-28,DEMO-HS01,0.7374254016
2024-07-01,DEMO-HS01,0.7595883340
2024-07-02,DEMO-HS01,0.7596351202
2024-07-03,DEMO-HS01,0.7457153749
2024-07-04,DEMO-HS01,0.7513218057
2024-07-05,DEMO-HS01,0.7540508467
2024-07-08,DEMO-HS01,0.7621107052
2024-07-09,DEMO-HS01,0.7568435301
2024-07-10,DEMO-HS01,0.7831340186
2024-07-11,DEMO-HS01,0.8050330209
2024-07-12,DEMO-HS01,0.7949457901
2024-07-15,DEMO-HS01,0.7908489234
2024-07-16,DEMO-HS01,0.8013924554
2024-07-17,DEMO-HS01,0.8097762880
2024-07-18,DEMO-HS01,0.8004267398
2024-07-19,DEMO-HS01,0.8036043669
2024-07-22,DEMO-HS01,0.8085817611
2024-07-23,DEMO-HS01,0.8066214917
2024-07-24,DEMO-HS01,0.8062325597
2024-07-25,DEMO-HS01,0.7920583625
2024-07-26,DEMO-HS01,0.8214833914
2024-07-29,DEMO-HS01,0.8240583366
2024-07-30,DEMO-HS01,0.8087843539
2024-07-31,DEMO-HS01,0.8040759727
2024-08-01,DEMO-HS01,0.7788583539
2024-08-02,DEMO-HS01,0.7906547184
2024-08-05,DEMO-HS01,0.8100817592
2024-08-06,DEMO-HS01,0.8120005839
2024-08-07,DEMO-HS01,0.8157091310
2024-08-08,DEMO-HS01,0.8190472275
2024-08-09,DEMO-HS01,0.8110872860
2024-08-12,DEMO-HS01,0.8101382819
2024-08-13,DEMO-HS01,0.8050437926
2024-08-14,DEMO-HS01,0.7863276981
2024-08-15,DEMO-HS01,0.7937119277
2024-08-16,DEMO-HS01,0.7830929389
2024-08-19,DEMO-HS01,0.7919410265
2024-08-20,DEMO-HS01,0.7884512861
2024-08-21,DEMO-HS01,0.7834789071
2024-08-22,DEMO-HS01,0.7803628161
2024-08-23,DEMO-HS01,0.7849958358
2024-08-26,DEMO-HS01,0.8028465504
2024-08-27,DEMO-HS01,0.7944315387
2024-08-28,DEMO-HS01,0.7952662605
2024-08-29,DEMO-HS01,0.7663982939
2024-08-30,DEMO-HS01,0.7608172178
2024-09-02,DEMO-HS01,0.7683947925
2024-09-03,DEMO-HS01,0.7606348528
2024-09-04,DEMO-HS01,0.7513611985
2024-09-05,DEMO-HS01,0.7369085595
2024-09-06,DEMO-HS01,0.7510988606
2024-09-09,DEMO-HS01,0.7270306483
2024-09-10,DEMO-HS01,0.7325875488
2024-09-11,DEMO-HS01,0.7310154709
2024-09-12,DEMO-HS01,0.7225210068
2024-09-13,DEMO-HS01,0.7177437162
2024-09-16,DEMO-HS01,0.7122185479
2024-09-17,DEMO-HS01,0.7238930019
2024-09-18,DEMO-HS01,0.7560044048
2024-09-19,DEMO-HS01,0.7601265402
2024-09-20,DEMO-HS01,0.7740407925
2024-09-23,DEMO-HS01,0.7931886697
2024-09-24,DEMO-HS01,0.7931157542
2024-09-25,DEMO-HS01,0.7722157865
2024-09-26,DEMO-HS01,0.7331684285
2024-09-27,DEMO-HS01,0.7393417099
2024-09-30,DEMO-HS01,0.7253851797
2024-10-01,DEMO-HS01,0.7122432575
2024-10-02,DEMO-HS01,0.7103670535
2024-10-03,DEMO-HS01,0.7203554583
2024-10-04,DEMO-HS01,0.7154396697
2024-10-07,DEMO-HS01,0.6878765551
2024-10-08,DEMO-HS01,0.6922875774
2024-10-09,DEMO-HS01,0.7148461490
2024-10-10,DEMO-HS01,0.7179401636
2024-10-11,DEMO-HS01,0.7361354656
2024-10-14,DEMO-HS01,0.7329059531
2024-10-15,DEMO-HS01,0.7322715831
2024-10-16,DEMO-HS01,0.7407301624
2024-10-17,DEMO-HS01,0.7391186350
2024-10-18,DEMO-HS01,0.7253390430
2024-10-21,DEMO-HS01,0.7187456126
2024-10-22,DEMO-HS01,0.7097182545
2024-10-23,DEMO-HS01,0.7083153128
2024-10-24,DEMO-HS01,0.6927655960
2024-10-25,DEMO-HS01,0.7060431240
2024-10-28,DEMO-HS01,0.7023734450
2024-10-29,DEMO-HS01,0.7080132476
2024-10-30,DEMO-HS01,0.7103309955
2024-10-31,DEMO-HS01,0.7096392079
2024-11-01,DEMO-HS01,0.6977856174
2024-11-04,DEMO-HS01,0.7118484242
2024-11-05,DEMO-HS01,0.7122681913
2024-11-06,DEMO-HS01,0.7004395042
2024-11-07,DEMO-HS01,0.6970330853
2024-11-08,DEMO-HS01,0.7055736512
2024-11-11,DEMO-HS01,0.7413481353
2024-11-12,DEMO-HS01,0.7327879352
2024-11-13,DEMO-HS01,0.7275822543
2024-11-14,DEMO-HS01,0.7749863716
2024-11-15,DEMO-HS01,0.7904049276
2024-11-18,DEMO-HS01,0.7721563953
2024-11-19,DEMO-HS01,0.7795391529
2024-11-20,DEMO-HS01,0.7737002363
2024-11-21,DEMO-HS01,0.7896133343
2024-11-22,DEMO-HS01,0.7816447095
2024-11-25,DEMO-HS01,0.7748466785
2024-11-26,DEMO-HS01,0.7851519968
2024-11-27,DEMO-HS01,0.7718085753
2024-11-28,DEMO-HS01,0.7806280797
2024-11-29,DEMO-HS01,0.7532188596
2024-12-02,DEMO-HS01,0.7447719555
2024-12-03,DEMO-HS01,0.7452080853
2024-12-04,DEMO-HS01,0.7563430412
2024-12-05,DEMO-HS01,0.7597336148
2024-12-06,DEMO-HS01,0.7753961021
2024-12-09,DEMO-HS01,0.7586930397
2024-12-10,DEMO-HS01,0.7497992308
2024-12-11,DEMO-HS01,0.7453993347
2024-12-12,DEMO-HS01,0.7382927275
2024-12-13,DEMO-HS01,0.7423406998
2024-12-16,DEMO-HS01,0.7742491329
2024-12-17,DEMO-HS01,0.7987061275
2024-12-18,DEMO-HS01,0.8028560818
2024-12-19,DEMO-HS01,0.8181112797
2024-12-20,DEMO-HS01,0.8287588599
2024-12-23,DEMO-HS01,0.8533099615
2024-12-24,DEMO-HS01,0.8469915024
2024-12-25,DEMO-HS01,0.8436860916
2024-12-26,DEMO-HS01,0.8280316573
2024-12-27,DEMO-HS01,0.8263819219
2024-12-30,DEMO-HS01,0.8344449845
2024-12-31,DEMO-HS01,0.8505608291
2025-01-01,DEMO-HS01,0.8621149010
2025-01-02,DEMO-HS01,0.8474475046
2025-01-03,DEMO-HS01,0.8379187321
2025-01-06,DEMO-HS01,0.8437716382
2025-01-07,DEMO-HS01,0.8381332974
2025-01-08,DEMO-HS01,0.8641260353
2025-01-09,DEMO-HS01,0.8405165360
2025-01-10,DEMO-HS01,0.8536122299
2025-01-13,DEMO-HS01,0.8832147653
2025-01-14,DEMO-HS01,0.8744631813
2025-01-15,DEMO-HS01,0.8885807942
2025-01-16,DEMO-HS01,0.8949818701
2025-01-17,DEMO-HS01,0.8705390393
2025-01-20,DEMO-HS01,0.8911296144
2025-01-21,DEMO-HS01,0.8920799950
2025-01-22,DEMO-HS01,0.9222914416
2025-01-23,DEMO-HS01,0.9310452417
2025-01-24,DEMO-HS01,0.9304823302
2025-01-27,DEMO-HS01,0.9445736044
2025-01-28,DEMO-HS01,0.9636032740
2025-01-29,DEMO-HS01,0.9622793265
2025-01-30,DEMO-HS01,0.9955478138
2025-01-31,DEMO-HS01,0.9983047207
2025-02-03,DEMO-HS01,0.9979691552
2025-02-04,DEMO-HS01,1.0239865897
2025-02-05,DEMO-HS01,1.0570176376
2025-02-06,DEMO-HS01,1.0321340401
2025-02-07,DEMO-HS01,0.9912642420
2025-02-10,DEMO-HS01,0.9889651296
2025-02-11,DEMO-HS01,0.9899926310
2025-02-12,DEMO-HS01,0.9533872083
2025-02-13,DEMO-HS01,0.9222244256
2025-02-14,DEMO-HS01,0.9339817025
2025-02-17,DEMO-HS01,0.9580615413
2025-02-18,DEMO-HS01,0.9659637590
2025-02-19,DEMO-HS01,0.9680506097
2025-02-20,DEMO-HS01,0.9786447370
2025-02-21,DEMO-HS01,0.9763274316
2025-02-24,DEMO-HS01,0.9742386355
2025-02-25,DEMO-HS01,0.9739411493
2025-02-26,DEMO-HS01,0.9694688963
2025-02-27,DEMO-HS01,0.9955517059
2025-02-28,DEMO-HS01,0.9813236063
2025-03-03,DEMO-HS01,0.9515419363
2025-03-04,DEMO-HS01,0.9337579614
2025-03-05,DEMO-HS01,0.9731691312
2025-03-06,DEMO-HS01,0.9683140436
2025-03-07,DEMO-HS01,0.9259329654
2025-03-10,DEMO-HS01,0.9213215421
2025-03-11,DEMO-HS01,0.9283305624
2025-03-12,DEMO-HS01,0.9314130360
2025-03-13,DEMO-HS01,0.9332767536
2025-03-14,DEMO-HS01,0.9310698394
2025-03-17,DEMO-HS01,0.9279314152
2025-03-18,DEMO-HS01,0.9319771034
2025-03-19,DEMO-HS01,0.9669976893
2025-03-20,DEMO-HS01,0.9724242980
2025-03-21,DEMO-HS01,0.9700612459
2025-03-24,DEMO-HS01,0.9734985501
2025-03-25,DEMO-HS01,0.9593857937
2025-03-26,DEMO-HS01,0.9703754085
2025-03-27,DEMO-HS01,0.9414739827
2025-03-28,DEMO-HS01,0.9799191248
2025-03-31,DEMO-HS01,0.9548459161
2025-04-01,DEMO-HS01,0.9514572108
2025-04-02,DEMO-HS01,0.9664061573
2025-04-03,DEMO-HS01,0.9704386186
2025-04-04,DEMO-HS01,0.9888222212
2025-04-07,DEMO-HS01,1.0226545560
2025-04-08,DEMO-HS01,1.0126863930
2025-04-09,DEMO-HS01,1.0111979717
2025-04-10,DEMO-HS01,1.0054153389
2025-04-11,DEMO-HS01,1.0153912889
2025-04-14,DEMO-HS01,1.0390935844
2025-04-15,DEMO-HS01,1.0451408695
2025-04-16,DEMO-HS01,1.0129082562
2025-04-17,DEMO-HS01,1.0014952272
2025-04-18,DEMO-HS01,0.9761768006
2025-04-21,DEMO-HS01,0.9657522926
2025-04-22,DEMO-HS01,0.9557340768
2025-04-23,DEMO-HS01,0.9614050199
2025-04-24,DEMO-HS01,0.9774086318
2025-04-25,DEMO-HS01,0.9690393528
2025-04-28,DEMO-HS01,0.9872834475
2025-04-29,DEMO-HS01,0.9726158155
2025-04-30,DEMO-HS01,0.9850416873
2025-05-01,DEMO-HS01,0.9956582402
2025-05-02,DEMO-HS01,1.0013981046
2025-05-05,DEMO-HS01,0.9601638108
2025-05-06,DEMO-HS01,0.9644718630
2025-05-07,DEMO-HS01,0.9731001029
2025-05-08,DEMO-HS01,0.9672341683
2025-05-09,DEMO-HS01,0.9627814879
2025-05-12,DEMO-HS01,0.9628559340
2025-05-13,DEMO-HS01,0.9574900627
2025-05-14,DEMO-HS01,0.9350124841
2025-05-15,DEMO-HS01,0.9372987046
2025-05-16,DEMO-HS01,0.9698827252
2025-05-19,DEMO-HS01,0.9994064147
2025-05-20,DEMO-HS01,0.9835863179
2025-05-21,DEMO-HS01,0.9559942085
2025-05-22,DEMO-HS01,1.0069126045
2025-05-23,DEMO-HS01,1.0094719350
2025-05-26,DEMO-HS01,0.9898408719
2025-05-27,DEMO-HS01,0.9914691470
2025-05-28,DEMO-HS01,0.9605571241
2025-05-29,DEMO-HS01,0.9596146461
2025-05-30,DEMO-HS01,0.9656525258
2025-06-02,DEMO-HS01,0.9738140215
2025-06-03,DEMO-HS01,0.9542571085
2025-06-04,DEMO-HS01,0.9555569608
2025-06-05,DEMO-HS01,0.9361546103
2025-06-06,DEMO-HS01,0.9349943842
2025-06-09,DEMO-HS01,0.9071192770
2025-06-10,DEMO-HS01,0.9108036328
2025-06-11,DEMO-HS01,0.9101415651
2025-06-12,DEMO-HS01,0.8890763985
2025-06-13,DEMO-HS01,0.9450277754
2025-06-16,DEMO-HS01,0.9576440734
2025-06-17,DEMO-HS01,0.9629212398
2025-06-18,DEMO-HS01,0.9582152093
2025-06-19,DEMO-HS01,0.9805596294
2025-06-20,DEMO-HS01,0.9640927141
2025-06-23,DEMO-HS01,0.9396389623
2025-06-24,DEMO-HS01,0.9683632011
2025-06-25,DEMO-HS01,0.9527920048
2025-06-26,DEMO-HS01,0.9975718817
2025-06-27,DEMO-HS01,1.0011863208
2025-06-30,DEMO-HS01,0.9705239224
2025-07-01,DEMO-HS01,0.9650383454
2025-07-02,DEMO-HS01,0.9252699500
2025-07-03,DEMO-HS01,0.9321912517
2025-07-04,DEMO-HS01,0.9176365924
2025-07-07,DEMO-HS01,0.9226312644
2025-07-08,DEMO-HS01,0.9167759894
2025-07-09,DEMO-HS01,0.8868898556
2025-07-10,DEMO-HS01,0.8968856095
2025-07-11,DEMO-HS01,0.8787540196
2025-07-14,DEMO-HS01,0.8663801384
2025-07-15,DEMO-HS01,0.8725852569
2025-07-16,DEMO-HS01,0.8580295427
2025-07-17,DEMO-HS01,0.8459663293
2025-07-18,DEMO-HS01,0.8471293976
2025-07-21,DEMO-HS01,0.8792887402
2025-07-22,DEMO-HS01,0.8983517547
2025-07-23,DEMO-HS01,0.8825629841
2025-07-24,DEMO-HS01,0.8817864209
2025-07-25,DEMO-HS01,0.8827038485
2025-07-28,DEMO-HS01,0.8682615832
2025-07-29,DEMO-HS01,0.8619348919
2025-07-30,DEMO-HS01,0.8637919509
2025-07-31,DEMO-HS01,0.8649266674
2025-08-01,DEMO-HS01,0.8408970981
2025-08-04,DEMO-HS01,0.8512745660
2025-08-05,DEMO-HS01,0.8501592610
2025-08-06,DEMO-HS01,0.8506232770
2025-08-07,DEMO-HS01,0.8600910616
2025-08-08,DEMO-HS01,0.8547614245
2025-08-11,DEMO-HS01,0.8181200477
2025-08-12,DEMO-HS01,0.8270817411
2025-08-13,DEMO-HS01,0.8147408790
2025-08-14,DEMO-HS01,0.8040416697
2025-08-15,DEMO-HS01,0.8172822416
2025-08-18,DEMO-HS01,0.8170744370
2025-08-19,DEMO-HS01,0.8067409345
2025-08-20,DEMO-HS01,0.8093897365
2025-08-21,DEMO-HS01,0.8086434498
2025-08-22,DEMO-HS01,0.7847358447
2025-08-25,DEMO-HS01,0.7916098792
2025-08-26,DEMO-HS01,0.7799573195
2025-08-27,DEMO-HS01,0.7563986501
2025-08-28,DEMO-HS01,0.7366339974
2025-08-29,DEMO-HS01,0.7201066835
2025-09-01,DEMO-HS01,0.7243855225
2025-09-02,DEMO-HS01,0.7313971282
2025-09-03,DEMO-HS01,0.7261315432
2025-09-04,DEMO-HS01,0.7291630979
2025-09-05,DEMO-HS01,0.7299049326
2025-09-08,DEMO-HS01,0.7383939805
2025-09-09,DEMO-HS01,0.7358535959
2025-09-10,DEMO-HS01,0.7348151267
2025-09-11,DEMO-HS01,0.7405996637
2025-09-12,DEMO-HS01,0.7365602584
2025-09-15,DEMO-HS01,0.7178478162
2025-09-16,DEMO-HS01,0.7006607311
2025-09-17,DEMO-HS01,0.7050930776
2025-09-18,DEMO-HS01,0.6905042331
2025-09-19,DEMO-HS01,0.6975972158
2025-09-22,DEMO-HS01,0.7142905732
2025-09-23,DEMO-HS01,0.7198087951
2025-09-24,DEMO-HS01,0.7099843656
2025-09-25,DEMO-HS01,0.7012274981
2025-09-26,DEMO-HS01,0.7054534707
2025-09-29,DEMO-HS01,0.7218462859
2025-09-30,DEMO-HS01,0.7250910792
2025-10-01,DEMO-HS01,0.7557261461
2025-10-02,DEMO-HS01,0.7650284419
2025-10-03,DEMO-HS01,0.7569223274
2025-10-06,DEMO-HS01,0.7310076265
2025-10-07,DEMO-HS01,0.7331914309
2025-10-08,DEMO-HS01,0.7342545065
2025-10-09,DEMO-HS01,0.7227043151
2025-10-10,DEMO-HS01,0.7354170930
2025-10-13,DEMO-HS01,0.7233409222
2025-10-14,DEMO-HS01,0.7244498652
2025-10-15,DEMO-HS01,0.7241957786
2025-10-16,DEMO-HS01,0.7236978166
2025-10-17,DEMO-HS01,0.7053726328
2025-10-20,DEMO-HS01,0.6850674061
2025-10-21,DEMO-HS01,0.7014795572
2025-10-22,DEMO-HS01,0.7066034213
2025-10-23,DEMO-HS01,0.6914064695
2025-10-24,DEMO-HS01,0.6875464950
2025-10-27,DEMO-HS01,0.6865758979
2025-10-28,DEMO-HS01,0.7035826163
2025-10-29,DEMO-HS01,0.6810121670
2025-10-30,DEMO-HS01,0.6811952356
2025-10-31,DEMO-HS01,0.6717454819
2025-11-03,DEMO-HS01,0.6668997182
2025-11-04,DEMO-HS01,0.6793979036
2025-11-05,DEMO-HS01,0.6846603175
2025-11-06,DEMO-HS01,0.6938470742
2025-11-07,DEMO-HS01,0.6814061369
2025-11-10,DEMO-HS01,0.6887918992
2025-11-11,DEMO-HS01,0.6923116840
2025-11-12,DEMO-HS01,0.7259353198
2025-11-13,DEMO-HS01,0.7091653588
2025-11-14,DEMO-HS01,0.7333468778
2025-11-17,DEMO-HS01,0.7398899649
2025-11-18,DEMO-HS01,0.7368560725
2025-11-19,DEMO-HS01,0.7305089240
2025-11-20,DEMO-HS01,0.7209653883
2025-11-21,DEMO-HS01,0.7233033605
2025-11-24,DEMO-HS01,0.7205053654
2025-11-25,DEMO-HS01,0.7318756067
2025-11-26,DEMO-HS01,0.7589871175
2025-11-27,DEMO-HS01,0.7724803720
2025-11-28,DEMO-HS01,0.7962782559
2025-12-01,DEMO-HS01,0.7970771275
2025-12-02,DEMO-HS01,0.7974230947
2025-12-03,DEMO-HS01,0.8294935995
2025-12-04,DEMO-HS01,0.8467223726
2025-12-05,DEMO-HS01,0.8411781713
2025-12-08,DEMO-HS01,0.8316810109
2025-12-09,DEMO-HS01,0.8468606722
2025-12-10,DEMO-HS01,0.8543708689
2025-12-11,DEMO-HS01,0.8312338878
2025-12-12,DEMO-HS01,0.8159231201
2025-12-15,DEMO-HS01,0.8282083849
2025-12-16,DEMO-HS01,0.8405364838
2025-12-17,DEMO-HS01,0.8283517818
2025-12-18,DEMO-HS01,0.8295193898
2025-12-19,DEMO-HS01,0.8641594405
2025-12-22,DEMO-HS01,0.8593164807
2025-12-23,DEMO-HS01,0.8811611405
2025-12-24,DEMO-HS01,0.8957064073
2025-12-25,DEMO-HS01,0.9068585414
2025-12-26,DEMO-HS01,0.8961613081
2025-12-29,DEMO-HS01,0.8942991586
2025-12-30,DEMO-HS01,0.9073987674
2025-12-31,DEMO-HS01,0.9322533261
2026-01-01,DEMO-HS01,0.9448212557
2026-01-02,DEMO-HS01,0.9531026451
2026-01-05,DEMO-HS01,0.9647710996
2026-01-06,DEMO-HS01,0.9782874514
2026-01-07,DEMO-HS01,1.0157862220
2026-01-08,DEMO-HS01,1.0115423488
2026-01-09,DEMO-HS01,0.9997308179
2026-01-12,DEMO-HS01,1.0359801899
2026-01-13,DEMO-HS01,1.0363963621
2026-01-14,DEMO-HS01,1.0603362345
2026-01-15,DEMO-HS01,1.0595031695
2026-01-16,DEMO-HS01,1.0542220662
2026-01-19,DEMO-HS01,1.0313303167
2026-01-20,DEMO-HS01,1.0285881892
2026-01-21,DEMO-HS01,1.0199344198
2026-01-22,DEMO-HS01,1.0176109990
2026-01-23,DEMO-HS01,1.0277496615
2026-01-26,DEMO-HS01,1.0325918246
2026-01-27,DEMO-HS01,1.0201268473
2026-01-28,DEMO-HS01,1.0318762907
2026-01-29,DEMO-HS01,1.0214409162
2026-01-30,DEMO-HS01,1.0330933459
2026-02-02,DEMO-HS01,1.0316872781
2026-02-03,DEMO-HS01,1.0225438918
2026-02-04,DEMO-HS01,1.0194499354
2026-02-05,DEMO-HS01,1.0218080341
2026-02-06,DEMO-HS01,0.9994731820
2026-02-09,DEMO-HS01,0.9984024065
2026-02-10,DEMO-HS01,1.0135880948
2026-02-11,DEMO-HS01,1.0016745181
2026-02-12,DEMO-HS01,1.0212081719
2026-02-13,DEMO-HS01,0.9977107596
2026-02-16,DEMO-HS01,1.0228621282
2026-02-17,DEMO-HS01,1.0182505569
2026-02-18,DEMO-HS01,1.0147964233
2026-02-19,DEMO-HS01,1.0050110618
2026-02-20,DEMO-HS01,0.9975933766
2026-02-23,DEMO-HS01,0.9791981098
2026-02-24,DEMO-HS01,0.9768542626
2026-02-25,DEMO-HS01,0.9675469214
2026-02-26,DEMO-HS01,0.9784416089
2026-02-27,DEMO-HS01,0.9870869194
2026-03-02,DEMO-HS01,1.0052950741
2026-03-03,DEMO-HS01,0.9808667004
2026-03-04,DEMO-HS01,0.9564112343
2026-03-05,DEMO-HS01,0.9620555834
2026-03-06,DEMO-HS01,0.9227255088
2026-03-09,DEMO-HS01,0.9379771806
2026-03-10,DEMO-HS01,0.9479738265
2026-03-11,DEMO-HS01,0.9726426667
2026-03-12,DEMO-HS01,0.9729412384
2026-03-13,DEMO-HS01,0.9721175717
2026-03-16,DEMO-HS01,0.9602744027
2026-03-17,DEMO-HS01,0.9409965927
2026-03-18,DEMO-HS01,0.9706315598
2026-03-19,DEMO-HS01,0.9838346356
2026-03-20,DEMO-HS01,0.9906040754
2026-03-23,DEMO-HS01,1.0007465119
2026-03-24,DEMO-HS01,1.0105988880
2026-03-25,DEMO-HS01,1.0005536463
2026-03-26,DEMO-HS01,0.9851392543
2026-03-27,DEMO-HS01,1.0182934564
2026-03-30,DEMO-HS01,0.9861153312
2026-03-31,DEMO-HS01,0.9478037010
2026-04-01,DEMO-HS01,0.9247854569
2026-04-02,DEMO-HS01,0.9290094991
2026-04-03,DEMO-HS01,0.9457444810
2026-04-06,DEMO-HS01,0.9221158542
2026-04-07,DEMO-HS01,0.9234606513
2026-04-08,DEMO-HS01,0.9068875085
2026-04-09,DEMO-HS01,0.9007812457
2026-04-10,DEMO-HS01,0.9329918986
2026-04-13,DEMO-HS01,0.9219804765
2026-04-14,DEMO-HS01,0.9266859517
2026-04-15,DEMO-HS01,0.9508575673
2026-04-16,DEMO-HS01,0.9560117432
2026-04-17,DEMO-HS01,0.9514350592
2026-04-20,DEMO-HS01,0.9594069954
2026-04-21,DEMO-HS01,0.9833916465
2026-04-22,DEMO-HS01,1.0103794708
2026-04-23,DEMO-HS01,0.9761655080
2026-04-24,DEMO-HS01,0.9856000100
2026-04-27,DEMO-HS01,0.9833874008
2026-04-28,DEMO-HS01,0.9940403790
2026-04-29,DEMO-HS01,0.9961717056
2026-04-30,DEMO-HS01,0.9946967993
2026-05-01,DEMO-HS01,1.0050814721
2026-05-04,DEMO-HS01,1.0079004711
2026-05-05,DEMO-HS01,0.9879351469
2026-05-06,DEMO-HS01,1.0109772494
2026-05-07,DEMO-HS01,1.0127628321
2026-05-08,DEMO-HS01,1.0150121800
2026-05-11,DEMO-HS01,1.0450851296
2026-05-12,DEMO-HS01,1.0298009576
2026-05-13,DEMO-HS01,1.0396422142
2026-05-14,DEMO-HS01,1.0236010657
2026-05-15,DEMO-HS01,1.0316717314
2026-05-18,DEMO-HS01,1.0305931790
2026-05-19,DEMO-HS01,1.0361459063
2026-05-20,DEMO-HS01,1.0465964435
2026-05-21,DEMO-HS01,1.0678038282
2026-05-22,DEMO-HS01,1.0767497777
2026-05-25,DEMO-HS01,1.1041033975
2026-05-26,DEMO-HS01,1.1368466208
2026-05-27,DEMO-HS01,1.1116215552
2026-05-28,DEMO-HS01,1.1377453292
2026-05-29,DEMO-HS01,1.1414004724
2026-06-01,DEMO-HS01,1.1576915254
2026-06-02,DEMO-HS01,1.1578740359
2026-06-03,DEMO-HS01,1.1629672980
2026-06-04,DEMO-HS01,1.1509345510
2026-06-05,DEMO-HS01,1.1364339829
2026-06-08,DEMO-HS01,1.1260139238
2026-06-09,DEMO-HS01,1.1243750752
2026-06-10,DEMO-HS01,1.1765814492
2026-06-11,DEMO-HS01,1.1728982509
2026-06-12,DEMO-HS01,1.2033339926
2026-06-15,DEMO-HS01,1.2332039470
2026-06-16,DEMO-HS01,1.1766722251
2026-06-17,DEMO-HS01,1.1593320480
2026-06-18,DEMO-HS01,1.1491151410
2026-06-19,DEMO-HS01,1.1285887881
2026-06-22,DEMO-HS01,1.1293033380
2026-06-23,DEMO-HS01,1.1321213521
2026-06-24,DEMO-HS01,1.1041523812
2026-06-25,DEMO-HS01,1.1320671318
2026-06-26,DEMO-HS01,1.1492684995
2026-06-29,DEMO-HS01,1.1372142883
2026-06-30,DEMO-HS01,1.1715386313
2026-07-01,DEMO-HS01,1.1867641920
2026-07-02,DEMO-HS01,1.2421515579
2026-07-03,DEMO-HS01,1.2091347122
2026-07-06,DEMO-HS01,1.1917367142
2026-07-07,DEMO-HS01,1.2003067432
2026-07-08,DEMO-HS01,1.2150083303
2026-07-09,DEMO-HS01,1.2157412685
2026-07-10,DEMO-HS01,1.1772576798
2026-07-13,DEMO-HS01,1.1669837034
2026-07-14,DEMO-HS01,1.1470828189
2026-07-15,DEMO-HS01,1.1679385503
2026-07-16,DEMO-HS01,1.1711642013
2026-07-17,DEMO-HS01,1.1733490699
2026-07-20,DEMO-HS01,1.1468451811
2026-07-21,DEMO-HS01,1.1764067766
2026-07-22,DEMO-HS01,1.1618224768
2026-07-23,DEMO-HS01,1.1540643614
2026-07-24,DEMO-HS01,1.1471700033
2026-07-27,DEMO-HS01,1.1495768863
2026-07-28,DEMO-HS01,1.1791787468
2026-07-29,DEMO-HS01,1.1646861745
2026-07-30,DEMO-HS01,1.1516342760
2026-07-31,DEMO-HS01,1.1668551891
2026-08-03,DEMO-HS01,1.1549320584
2026-08-04,DEMO-HS01,1.1346037746
2026-08-05,DEMO-HS01,1.1231033904
2026-08-06,DEMO-HS01,1.1089422143
2026-08-07,DEMO-HS01,1.0996259131
2026-08-10,DEMO-HS01,1.0980641401
2026-08-11,DEMO-HS01,1.0691634009
2026-08-12,DEMO-HS01,1.0461507078
2026-08-13,DEMO-HS01,1.0594161592
2026-08-14,DEMO-HS01,1.0551536659
2026-08-17,DEMO-HS01,1.0536917455
2026-08-18,DEMO-HS01,1.1104725646
2026-08-19,DEMO-HS01,1.1241773136
2026-08-20,DEMO-HS01,1.1307543587
2026-08-21,DEMO-HS01,1.1431179902
2026-08-24,DEMO-HS01,1.1646279463
2026-08-25,DEMO-HS01,1.1394855893
2026-08-26,DEMO-HS01,1.1470800888
2026-08-27,DEMO-HS01,1.1362008335
2026-08-28,DEMO-HS01,1.1614950865
